PUBCHEM_COMPOUND_ID_TYPE,PUBCHEM_TOTAL_CHARGE,PUBCHEM_SUBSTANCE_ID,PUBCHEM_SUBSTANCE_VERSION,PUBCHEM_EXT_DATASOURCE_NAME,PUBCHEM_EXT_DATASOURCE_REGID,PUBCHEM_SUBSTANCE_SYNONYM,PUBCHEM_XREF_EXT_ID,PUBCHEM_EXT_DATASOURCE_URL,PUBCHEM_EXT_SUBSTANCE_URL,PUBCHEM_CID_ASSOCIATIONS,PUBCHEM_COORDINATE_TYPE,ID,ROMol,PUBCHEM_SUBSTANCE_COMMENT,PUBCHEM_BONDANNOTATIONS,hERG_Prediction,hERG_Probability,Risk_Level
0,0,439942005,1,Specs,AP-263/43532107,"3-acetylphenyl 3,4-dichloro-2-methoxybenzenesulfonate
AP-263/43532107",AP-263/43532107,http://www.specs.net,http://www.specs.net/enter.php?specsid=AP-263/43532107,137948189  1,"1
3",439942005,<rdkit.Chem.rdchem.Mol object at 0x0000023FFC2B99A0>,,,1,0.63,MEDIUM
0,0,439942004,1,Specs,AP-263/43532105,"3-acetylphenyl 4-chloro-2,5-dimethylbenzenesulfonate
AP-263/43532105",AP-263/43532105,http://www.specs.net,http://www.specs.net/enter.php?specsid=AP-263/43532105,145900061  1,"1
3",439942004,<rdkit.Chem.rdchem.Mol object at 0x0000023FFC2B9A80>,,,1,0.535,MEDIUM
0,0,439942003,1,Specs,AP-263/43532104,"1-[(2-bromo-4,5-dichlorophenyl)sulfonyl]-2-ethyl-1H-imidazole
AP-263/43532104",AP-263/43532104,http://www.specs.net,http://www.specs.net/enter.php?specsid=AP-263/43532104,139014522  1,"1
3",439942003,<rdkit.Chem.rdchem.Mol object at 0x0000023FFC2B9B60>,,,1,0.63875,MEDIUM
0,0,439942002,1,Specs,AP-263/43532103,"1-[(4-bromo-2,5-dimethoxyphenyl)sulfonyl]-2-ethyl-1H-imidazole
AP-263/43532103",AP-263/43532103,http://www.specs.net,http://www.specs.net/enter.php?specsid=AP-263/43532103,146145758  1,"1
3",439942002,<rdkit.Chem.rdchem.Mol object at 0x0000023FFC2B9BD0>,,,1,0.64375,MEDIUM
0,0,439942001,1,Specs,AP-263/43532098,"N-(1,5-dimethyl-3-oxo-2-phenyl-2,3-dihydro-1H-pyrazol-4-yl)-5-isopropyl-2-methoxy-4-methylbenzenesulfonamide
AP-263/43532098",AP-263/43532098,http://www.specs.net,http://www.specs.net/enter.php?specsid=AP-263/43532098,139016058  1,"1
3",439942001,<rdkit.Chem.rdchem.Mol object at 0x0000023FFC2B9C40>,,,1,0.75,MEDIUM
0,0,439942000,1,Specs,AP-263/43532097,"4,5-dichloro-N-(1,5-dimethyl-3-oxo-2-phenyl-2,3-dihydro-1H-pyrazol-4-yl)-2-methylbenzenesulfonamide
AP-263/43532097",AP-263/43532097,http://www.specs.net,http://www.specs.net/enter.php?specsid=AP-263/43532097,139016100  1,"1
3",439942000,<rdkit.Chem.rdchem.Mol object at 0x0000023FFC2B9CB0>,,,1,0.7216666666666666,MEDIUM
0,0,439941999,1,Specs,AP-263/43532096,"2,4-dichloro-N-(1,5-dimethyl-3-oxo-2-phenyl-2,3-dihydro-1H-pyrazol-4-yl)benzenesulfonamide
AP-263/43532096",AP-263/43532096,http://www.specs.net,http://www.specs.net/enter.php?specsid=AP-263/43532096,145894522  1,"1
3",439941999,<rdkit.Chem.rdchem.Mol object at 0x0000023FFC2B9D20>,,,1,0.7516666666666666,MEDIUM
0,0,439941998,1,Specs,AP-263/43532095,"5-bromo-2-methoxy-N-(4-methoxyphenyl)benzenesulfonamide
AP-263/43532095",AP-263/43532095,http://www.specs.net,http://www.specs.net/enter.php?specsid=AP-263/43532095,8190762  1,"1
3",439941998,<rdkit.Chem.rdchem.Mol object at 0x0000023FFC2B9D90>,,,1,0.63,MEDIUM
0,0,439941997,1,Specs,AP-263/43532092,"N-(4-acetylphenyl)-2-bromo-4,5-dichlorobenzenesulfonamide
AP-263/43532092",AP-263/43532092,http://www.specs.net,http://www.specs.net/enter.php?specsid=AP-263/43532092,137890794  1,"1
3",439941997,<rdkit.Chem.rdchem.Mol object at 0x0000023FFC2B9E70>,,,1,0.55,MEDIUM
0,0,439941996,1,Specs,AP-263/43532091,"N-(4-acetylphenyl)-4-ethoxy-2,5-dimethylbenzenesulfonamide
AP-263/43532091",AP-263/43532091,http://www.specs.net,http://www.specs.net/enter.php?specsid=AP-263/43532091,84360493  1,"1
3",439941996,<rdkit.Chem.rdchem.Mol object at 0x0000023FFC2B9EE0>,,,1,0.61875,MEDIUM
0,0,439941995,1,Specs,AP-263/43532089,"4-ethoxy-N-(4-hydroxyphenyl)-3-methylbenzenesulfonamide
AP-263/43532089",AP-263/43532089,http://www.specs.net,http://www.specs.net/enter.php?specsid=AP-263/43532089,136576824  1,"1
3",439941995,<rdkit.Chem.rdchem.Mol object at 0x0000023FFC2B9F50>,,,1,0.56875,MEDIUM
0,0,439941994,1,Specs,AP-263/43532088,"4-bromo-N-(4-hydroxyphenyl)-3-methoxybenzenesulfonamide
AP-263/43532088",AP-263/43532088,http://www.specs.net,http://www.specs.net/enter.php?specsid=AP-263/43532088,136520884  1,"1
3",439941994,<rdkit.Chem.rdchem.Mol object at 0x0000023FFC2BA030>,,,1,0.54,MEDIUM
0,0,439941993,1,Specs,AP-263/43532087,"5-chloro-N-(4-hydroxyphenyl)-2-methoxy-4-methylbenzenesulfonamide
AP-263/43532087",AP-263/43532087,http://www.specs.net,http://www.specs.net/enter.php?specsid=AP-263/43532087,136576364  1,"1
3",439941993,<rdkit.Chem.rdchem.Mol object at 0x0000023FFC2BA110>,,,1,0.62,MEDIUM
0,0,439941992,1,Specs,AP-263/43532086,"4-chloro-N-(4-hydroxyphenyl)-2,5-dimethoxybenzenesulfonamide
AP-263/43532086",AP-263/43532086,http://www.specs.net,http://www.specs.net/enter.php?specsid=AP-263/43532086,136576341  1,"1
3",439941992,<rdkit.Chem.rdchem.Mol object at 0x0000023FFC2BA180>,,,1,0.64,MEDIUM
0,0,439941991,1,Specs,AP-263/43532085,"2-ethoxy-N-(4-hydroxyphenyl)-5-isopropyl-4-methylbenzenesulfonamide
AP-263/43532085",AP-263/43532085,http://www.specs.net,http://www.specs.net/enter.php?specsid=AP-263/43532085,136576342  1,"1
3",439941991,<rdkit.Chem.rdchem.Mol object at 0x0000023FFC2BA1F0>,,,1,0.60875,MEDIUM
0,0,439941990,1,Specs,AP-263/43532084,"2-bromo-4,5-dichloro-N-(4-hydroxyphenyl)benzenesulfonamide
AP-263/43532084",AP-263/43532084,http://www.specs.net,http://www.specs.net/enter.php?specsid=AP-263/43532084,137948199  1,"1
3",439941990,<rdkit.Chem.rdchem.Mol object at 0x0000023FFC2BA260>,,,1,0.515,MEDIUM
0,0,439941989,1,Specs,AP-263/43532083,"N-(4-{[(2,4-dichloro-5-methylphenyl)sulfonyl]amino}phenyl)acetamide
AP-263/43532083",AP-263/43532083,http://www.specs.net,http://www.specs.net/enter.php?specsid=AP-263/43532083,136576337  1,"1
3",439941989,<rdkit.Chem.rdchem.Mol object at 0x0000023FFC2BA2D0>,,,0,0.47,LOW
0,0,439941988,1,Specs,AP-263/43532082,"N-(4-{[(4-ethoxy-2,5-dimethylphenyl)sulfonyl]amino}phenyl)acetamide
AP-263/43532082",AP-263/43532082,http://www.specs.net,http://www.specs.net/enter.php?specsid=AP-263/43532082,138012187  1,"1
3",439941988,<rdkit.Chem.rdchem.Mol object at 0x0000023FFC2BA340>,,,1,0.56375,MEDIUM
0,0,439941987,1,Specs,AP-263/43532081,"N-(4-{[(4-chloro-3-methoxyphenyl)sulfonyl]amino}phenyl)acetamide
AP-263/43532081",AP-263/43532081,http://www.specs.net,http://www.specs.net/enter.php?specsid=AP-263/43532081,136576343  1,"1
3",439941987,<rdkit.Chem.rdchem.Mol object at 0x0000023FFC2BA3B0>,,,1,0.515,MEDIUM
0,0,439941986,1,Specs,AP-263/43532080,"2-ethoxy-N-(4-hydroxyphenyl)-5-methylbenzenesulfonamide
AP-263/43532080",AP-263/43532080,http://www.specs.net,http://www.specs.net/enter.php?specsid=AP-263/43532080,138042139  1,"1
3",439941986,<rdkit.Chem.rdchem.Mol object at 0x0000023FFC2BA420>,,,1,0.58375,MEDIUM
0,0,439941985,1,Specs,AP-263/43522712,"2-(acetylamino)phenyl 5-chloro-4-methyl-2-propoxybenzenesulfonate
AP-263/43522712",AP-263/43522712,http://www.specs.net,http://www.specs.net/enter.php?specsid=AP-263/43522712,155486890  1,"1
3",439941985,<rdkit.Chem.rdchem.Mol object at 0x0000023FFC2BA500>,,,1,0.72875,MEDIUM
0,0,439941984,1,Specs,AP-263/43465740,"4,5-dichloro-2-methyl-N-(4-methylbenzyl)benzenesulfonamide
AP-263/43465740",AP-263/43465740,http://www.specs.net,http://www.specs.net/enter.php?specsid=AP-263/43465740,66485747  1,"1
3",439941984,<rdkit.Chem.rdchem.Mol object at 0x0000023FFC2BA570>,,,1,0.7066666666666666,MEDIUM
0,0,439941983,1,Specs,AP-263/43371144,"1-[(4-chloro-1-naphthyl)sulfonyl]-3-methyl-1H-pyrazole
AP-263/43371144",AP-263/43371144,http://www.specs.net,http://www.specs.net/enter.php?specsid=AP-263/43371144,27211297  1,"1
3",439941983,<rdkit.Chem.rdchem.Mol object at 0x0000023FFC2BA5E0>,,,1,0.6916666666666665,MEDIUM
0,0,439941982,1,Specs,AP-263/43354962,"3-methyl-1-[(4-propoxy-1-naphthyl)sulfonyl]-1H-pyrazole
AP-263/43354962",AP-263/43354962,http://www.specs.net,http://www.specs.net/enter.php?specsid=AP-263/43354962,6463618  1,"1
3",439941982,<rdkit.Chem.rdchem.Mol object at 0x0000023FFC2BA6C0>,,,1,0.76875,MEDIUM
0,0,439941981,1,Specs,AP-263/43354951,"1-[(2,5-diethoxyphenyl)sulfonyl]-3-methyl-1H-pyrazole
AP-263/43354951",AP-263/43354951,http://www.specs.net,http://www.specs.net/enter.php?specsid=AP-263/43354951,6462317  1,"1
3",439941981,<rdkit.Chem.rdchem.Mol object at 0x0000023FFC2BA7A0>,,,1,0.62375,MEDIUM
0,0,439941980,1,Specs,AP-263/43354911,"N-(4-{[(4-chloro-2,5-dimethoxyphenyl)sulfonyl]amino}phenyl)acetamide
AP-263/43354911",AP-263/43354911,http://www.specs.net,http://www.specs.net/enter.php?specsid=AP-263/43354911,16444630  1,"1
3",439941980,<rdkit.Chem.rdchem.Mol object at 0x0000023FFC2BA880>,,,1,0.575,MEDIUM
0,0,439941979,1,Specs,AP-263/43280613,"1-[(4,5-dichloro-2-methylphenyl)sulfonyl]-3-methyl-1H-pyrazole
AP-263/43280613",AP-263/43280613,http://www.specs.net,http://www.specs.net/enter.php?specsid=AP-263/43280613,2990602  1,"1
3",439941979,<rdkit.Chem.rdchem.Mol object at 0x0000023FFC2BA8F0>,,,1,0.55,MEDIUM
0,0,439941978,1,Specs,AP-263/42924699,"1-[(2-methoxy-5-methylphenyl)sulfonyl]-4-(2-methoxyphenyl)piperazine
AP-263/42924699",AP-263/42924699,http://www.specs.net,http://www.specs.net/enter.php?specsid=AP-263/42924699,1260989  1,"1
3",439941978,<rdkit.Chem.rdchem.Mol object at 0x0000023FFC2BA960>,,,1,0.685,MEDIUM
0,0,439941977,1,Specs,AP-263/42822109,"N-(4-iodophenyl)-2-methoxy-5-methylbenzenesulfonamide
AP-263/42822109",AP-263/42822109,http://www.specs.net,http://www.specs.net/enter.php?specsid=AP-263/42822109,4042974  1,"1
3",439941977,<rdkit.Chem.rdchem.Mol object at 0x0000023FFC2BA9D0>,,,1,0.55,MEDIUM
0,0,439941976,1,Specs,AP-263/42559239,"2,5-dimethoxy-N-(4-methoxyphenyl)benzenesulfonamide
AP-263/42559239",AP-263/42559239,http://www.specs.net,http://www.specs.net/enter.php?specsid=AP-263/42559239,778388  1,"1
3",439941976,<rdkit.Chem.rdchem.Mol object at 0x0000023FFC2BAAB0>,,,1,0.63,MEDIUM
0,0,439941975,1,Specs,AP-263/42425716,"2,4,5-trimethyl-N-(4-methylphenyl)benzenesulfonamide
AP-263/42425716",AP-263/42425716,http://www.specs.net,http://www.specs.net/enter.php?specsid=AP-263/42425716,33727247  1,"1
3",439941975,<rdkit.Chem.rdchem.Mol object at 0x0000023FFC2BAB90>,,,0,0.475,LOW
0,0,439941974,1,Specs,AP-263/41967799,"2-(acetylamino)phenyl 4-chloro-1-naphthalenesulfonate
AP-263/41967799",AP-263/41967799,http://www.specs.net,http://www.specs.net/enter.php?specsid=AP-263/41967799,39845793  1,"1
3",439941974,<rdkit.Chem.rdchem.Mol object at 0x0000023FFC2BAC70>,,,1,0.67,MEDIUM
0,0,439941973,1,Specs,AO-365/43532229,"5-[1-(methylsulfonyl)-4-piperidinyl]-N-phenyl-1,3,4-thiadiazol-2-amine
AO-365/43532229",AO-365/43532229,http://www.specs.net,http://www.specs.net/enter.php?specsid=AO-365/43532229,155486346  1,"1
3",439941973,<rdkit.Chem.rdchem.Mol object at 0x0000023FFC2BAD50>,,,1,0.6925,MEDIUM
0,0,439941972,1,Specs,AO-365/43532228,"5-[1-(methylsulfonyl)-4-piperidinyl]-4-phenyl-4H-1,2,4-triazole-3-thiol
AO-365/43532228",AO-365/43532228,http://www.specs.net,http://www.specs.net/enter.php?specsid=AO-365/43532228,155486345  1,"1
3",439941972,<rdkit.Chem.rdchem.Mol object at 0x0000023FFC2BADC0>,,,1,0.7525,MEDIUM
0,0,439941971,1,Specs,AO-365/43532227,"N-methyl-5-[1-(methylsulfonyl)-4-piperidinyl]-1,3,4-thiadiazol-2-amine
AO-365/43532227",AO-365/43532227,http://www.specs.net,http://www.specs.net/enter.php?specsid=AO-365/43532227,155486344  1,"1
3",439941971,<rdkit.Chem.rdchem.Mol object at 0x0000023FFC2BAE30>,,,0,0.4075,LOW
0,0,439941970,1,Specs,AO-365/43532226,"4-methyl-5-[1-(methylsulfonyl)-4-piperidinyl]-4H-1,2,4-triazole-3-thiol
AO-365/43532226",AO-365/43532226,http://www.specs.net,http://www.specs.net/enter.php?specsid=AO-365/43532226,155486343  1,"1
3",439941970,<rdkit.Chem.rdchem.Mol object at 0x0000023FFC2BAEA0>,,,0,0.4475,LOW
0,0,439941969,1,Specs,AO-365/43532225,"5-[1-(methylsulfonyl)-3-piperidinyl]-N-phenyl-1,3,4-thiadiazol-2-amine
AO-365/43532225",AO-365/43532225,http://www.specs.net,http://www.specs.net/enter.php?specsid=AO-365/43532225,155486341  1,"1
3",439941969,<rdkit.Chem.rdchem.Mol object at 0x0000023FFC2BAF10>,,,1,0.6525,MEDIUM
0,0,439941968,1,Specs,AO-365/43532224,"5-[1-(methylsulfonyl)-3-piperidinyl]-4-phenyl-4H-1,2,4-triazole-3-thiol
AO-365/43532224",AO-365/43532224,http://www.specs.net,http://www.specs.net/enter.php?specsid=AO-365/43532224,155486340  1,"1
3",439941968,<rdkit.Chem.rdchem.Mol object at 0x0000023FFC2BAF80>,,,1,0.6975,MEDIUM
0,0,439941967,1,Specs,AO-365/43532223,"N-methyl-5-[1-(methylsulfonyl)-3-piperidinyl]-1,3,4-thiadiazol-2-amine
AO-365/43532223",AO-365/43532223,http://www.specs.net,http://www.specs.net/enter.php?specsid=AO-365/43532223,155486338  1,"1
3",439941967,<rdkit.Chem.rdchem.Mol object at 0x0000023FFC2BAFF0>,,,0,0.3725,LOW
0,0,439941966,1,Specs,AO-365/43532222,"4-methyl-5-[1-(methylsulfonyl)-3-piperidinyl]-4H-1,2,4-triazole-3-thiol
AO-365/43532222",AO-365/43532222,http://www.specs.net,http://www.specs.net/enter.php?specsid=AO-365/43532222,17349692  1,"1
3",439941966,<rdkit.Chem.rdchem.Mol object at 0x0000023FFC2BB060>,,,0,0.4175,LOW
0,0,439941965,1,Specs,AO-365/43532221,"N-[5-(3-isopropyl-1H-pyrazol-5-yl)-1,3,4-thiadiazol-2-yl]-N-phenylamine
AO-365/43532221",AO-365/43532221,http://www.specs.net,http://www.specs.net/enter.php?specsid=AO-365/43532221,155486337  1,"1
3",439941965,<rdkit.Chem.rdchem.Mol object at 0x0000023FFC2BB0D0>,,,1,0.52,MEDIUM
0,0,439941964,1,Specs,AO-365/43532220,"5-(3-isopropyl-1H-pyrazol-5-yl)-4-phenyl-4H-1,2,4-triazol-3-yl hydrosulfide
AO-365/43532220",AO-365/43532220,http://www.specs.net,http://www.specs.net/enter.php?specsid=AO-365/43532220,155486336  1,"1
3",439941964,<rdkit.Chem.rdchem.Mol object at 0x0000023FFC2BB140>,,,1,0.61,MEDIUM
0,0,439941963,1,Specs,AO-365/43532219,"5-(3-isopropyl-1H-pyrazol-5-yl)-4-methyl-4H-1,2,4-triazol-3-yl hydrosulfide
AO-365/43532219",AO-365/43532219,http://www.specs.net,http://www.specs.net/enter.php?specsid=AO-365/43532219,155486334  1,"1
3",439941963,<rdkit.Chem.rdchem.Mol object at 0x0000023FFC2BB1B0>,,,1,0.51,MEDIUM
0,0,439941962,1,Specs,AO-365/43532218,"N-[5-(3-isopropyl-1H-pyrazol-5-yl)-1,3,4-thiadiazol-2-yl]-N-methylamine
AO-365/43532218",AO-365/43532218,http://www.specs.net,http://www.specs.net/enter.php?specsid=AO-365/43532218,155486333  1,"1
3",439941962,<rdkit.Chem.rdchem.Mol object at 0x0000023FFC2BB220>,,,0,0.37,LOW
0,0,439941961,1,Specs,AO-365/43532217,"5-(1H-benzimidazol-1-ylmethyl)-N-phenyl-1,3,4-thiadiazol-2-amine
AO-365/43532217",AO-365/43532217,http://www.specs.net,http://www.specs.net/enter.php?specsid=AO-365/43532217,155486331  1,"1
3",439941961,<rdkit.Chem.rdchem.Mol object at 0x0000023FFC2BB290>,,,1,0.63,MEDIUM
0,0,439941960,1,Specs,AO-365/43532216,"5-(1H-benzimidazol-1-ylmethyl)-N-methyl-1,3,4-thiadiazol-2-amine
AO-365/43532216",AO-365/43532216,http://www.specs.net,http://www.specs.net/enter.php?specsid=AO-365/43532216,80607994  1,"1
3",439941960,<rdkit.Chem.rdchem.Mol object at 0x0000023FFC2BB300>,,,1,0.645,MEDIUM
0,0,439941959,1,Specs,AO-365/43532215,"5-(1H-benzimidazol-1-ylmethyl)-4-methyl-4H-1,2,4-triazole-3-thiol
AO-365/43532215",AO-365/43532215,http://www.specs.net,http://www.specs.net/enter.php?specsid=AO-365/43532215,6502086  1,"1
3",439941959,<rdkit.Chem.rdchem.Mol object at 0x0000023FFC2BB370>,,,1,0.765,MEDIUM
0,0,439941958,1,Specs,AO-365/43532214,"5-(3-methyl-1-benzofuran-2-yl)-4-phenyl-4H-1,2,4-triazole-3-thiol
AO-365/43532214",AO-365/43532214,http://www.specs.net,http://www.specs.net/enter.php?specsid=AO-365/43532214,155486316  1,"1
3",439941958,<rdkit.Chem.rdchem.Mol object at 0x0000023FFC2BB3E0>,,,1,0.6216666666666667,MEDIUM
0,0,439941957,1,Specs,AO-365/43532213,"4-methyl-5-(3-methyl-1-benzofuran-2-yl)-4H-1,2,4-triazole-3-thiol
AO-365/43532213",AO-365/43532213,http://www.specs.net,http://www.specs.net/enter.php?specsid=AO-365/43532213,83591326  1,"1
3",439941957,<rdkit.Chem.rdchem.Mol object at 0x0000023FFC2BB450>,,,1,0.66,MEDIUM
0,0,439941956,1,Specs,AO-365/43532206,"6-(4-bromophenyl)-3-cyclopropyl[1,2,4]triazolo[3,4-b][1,3,4]thiadiazole
AO-365/43532206",AO-365/43532206,http://www.specs.net,http://www.specs.net/enter.php?specsid=AO-365/43532206,155486325  1,"1
3",439941956,<rdkit.Chem.rdchem.Mol object at 0x0000023FFC2BB4C0>,,,1,0.575,MEDIUM
0,0,439941955,1,Specs,AO-365/43532205,"N-methyl-5-(3-pyridinyl)-1,3,4-thiadiazol-2-amine
AO-365/43532205",AO-365/43532205,http://www.specs.net,http://www.specs.net/enter.php?specsid=AO-365/43532205,6488196  1,"1
3",439941955,<rdkit.Chem.rdchem.Mol object at 0x0000023FFC2BB530>,,,0,0.495,LOW
0,0,439941954,1,Specs,AO-365/43532204,"6-[(2,4-dichlorophenoxy)methyl]-3-[(ethylsulfanyl)methyl][1,2,4]triazolo[3,4-b][1,3,4]thiadiazole
AO-365/43532204",AO-365/43532204,http://www.specs.net,http://www.specs.net/enter.php?specsid=AO-365/43532204,155486324  1,"1
3",439941954,<rdkit.Chem.rdchem.Mol object at 0x0000023FFC2BB610>,,,1,0.63875,MEDIUM
0,0,439941953,1,Specs,AO-365/43532203,"5-methyl-3-phenyl[1,3]thiazolo[2,3-c][1,2,4]triazole
AO-365/43532203",AO-365/43532203,http://www.specs.net,http://www.specs.net/enter.php?specsid=AO-365/43532203,12462666  1,"1
3",439941953,<rdkit.Chem.rdchem.Mol object at 0x0000023FFC2BB680>,,,1,0.66,MEDIUM
0,0,439941952,1,Specs,AO-365/43532200,"1-{2-[2-hydroxy-3-(4-methyl-1-piperidinyl)propoxy]phenyl}-3-phenyl-1-propanone
AO-365/43532200",AO-365/43532200,http://www.specs.net,http://www.specs.net/enter.php?specsid=AO-365/43532200,155486322  1,"1
3",439941952,<rdkit.Chem.rdchem.Mol object at 0x0000023FFC2BB760>,,,1,0.67,MEDIUM
0,0,439941951,1,Specs,AO-365/43532198,"1-{2-[2-hydroxy-3-(1-pyrrolidinyl)propoxy]phenyl}-3-phenyl-1-propanone
AO-365/43532198",AO-365/43532198,http://www.specs.net,http://www.specs.net/enter.php?specsid=AO-365/43532198,10316068  1,"1
3",439941951,<rdkit.Chem.rdchem.Mol object at 0x0000023FFC2BB7D0>,,,1,0.613,MEDIUM
0,0,439941950,1,Specs,AO-365/43516136,"3-[(isopropylsulfanyl)methyl]-6-[(phenylsulfanyl)methyl][1,2,4]triazolo[3,4-b][1,3,4]thiadiazole
AO-365/43516136",AO-365/43516136,http://www.specs.net,http://www.specs.net/enter.php?specsid=AO-365/43516136,155486889  1,"1
3",439941950,<rdkit.Chem.rdchem.Mol object at 0x0000023FFC2BB840>,,,1,0.63,MEDIUM
0,0,439941949,1,Specs,AO-365/43506141,"6-(3-methylphenyl)-3-[1-(methylsulfonyl)-3-piperidinyl][1,2,4]triazolo[3,4-b][1,3,4]thiadiazole
AO-365/43506141",AO-365/43506141,http://www.specs.net,http://www.specs.net/enter.php?specsid=AO-365/43506141,129893130  1,"1
3",439941949,<rdkit.Chem.rdchem.Mol object at 0x0000023FFC2BB8B0>,,,1,0.5425,MEDIUM
0,0,439941948,1,Specs,AO-365/43506140,"3-[1-(methylsulfonyl)-3-piperidinyl]-6-phenyl[1,2,4]triazolo[3,4-b][1,3,4]thiadiazole
AO-365/43506140",AO-365/43506140,http://www.specs.net,http://www.specs.net/enter.php?specsid=AO-365/43506140,129893129  1,"1
3",439941948,<rdkit.Chem.rdchem.Mol object at 0x0000023FFC2BB920>,,,1,0.6075,MEDIUM
0,0,439941947,1,Specs,AO-365/43506025,"6-(4-methylphenyl)-3-(1-methyl-3-piperidinyl)[1,2,4]triazolo[3,4-b][1,3,4]thiadiazole
AO-365/43506025",AO-365/43506025,http://www.specs.net,http://www.specs.net/enter.php?specsid=AO-365/43506025,155486888  1,"1
3",439941947,<rdkit.Chem.rdchem.Mol object at 0x0000023FFC2BB990>,,,1,0.55,MEDIUM
0,0,439941946,1,Specs,AO-095/41417037,"N-(5-chloro-1H-benzimidazol-2-yl)-N-(4-chloro-1,3-benzothiazol-2-yl)amine
AO-095/41417037",AO-095/41417037,http://www.specs.net,http://www.specs.net/enter.php?specsid=AO-095/41417037,15578113  1,"1
3",439941946,<rdkit.Chem.rdchem.Mol object at 0x0000023FFC2BBA00>,,,1,0.6966666666666665,MEDIUM
0,0,439941945,1,Specs,AO-080/41298383,"2-[(2-fluoroanilino)carbonyl]cyclohexanecarboxylic acid
AO-080/41298383",AO-080/41298383,http://www.specs.net,http://www.specs.net/enter.php?specsid=AO-080/41298383,2856339  1,"1
3",439941945,<rdkit.Chem.rdchem.Mol object at 0x0000023FFC2BBA70>,,,1,0.555,MEDIUM
0,0,439941944,1,Specs,AO-040/37409006,"1-[3-(methylsulfanyl)-1,2,4-triazin-5-yl]ethanone oxime
AO-040/37409006",AO-040/37409006,http://www.specs.net,http://www.specs.net/enter.php?specsid=AO-040/37409006,135401462  1,"1
3",439941944,<rdkit.Chem.rdchem.Mol object at 0x0000023FFC2BBB50>,,,0,0.3383333333333334,LOW
0,0,439941943,1,Specs,AN-652/11781529,"N-[2-chloro-5-(trifluoromethyl)phenyl]-3,4-dimethylbenzamide
AN-652/11781529",AN-652/11781529,http://www.specs.net,http://www.specs.net/enter.php?specsid=AN-652/11781529,4085163  1,"1
3",439941943,<rdkit.Chem.rdchem.Mol object at 0x0000023FFC2BBC30>,,,1,0.705,MEDIUM
0,0,439941940,1,Specs,AK-968/41018811,"2-[(4-fluoroanilino)carbonyl]cyclohexanecarboxylic acid
AK-968/41018811",AK-968/41018811,http://www.specs.net,http://www.specs.net/enter.php?specsid=AK-968/41018811,294984  1,"1
3",439941940,<rdkit.Chem.rdchem.Mol object at 0x0000023FFC2BBCA0>,,,1,0.635,MEDIUM
0,0,439941939,1,Specs,AJ-145/37035003,"1-{2-[2-hydroxy-3-(4-morpholinyl)propoxy]phenyl}-3-phenyl-1-propanone
AJ-145/37035003",AJ-145/37035003,http://www.specs.net,http://www.specs.net/enter.php?specsid=AJ-145/37035003,10022009  1,"1
3",439941939,<rdkit.Chem.rdchem.Mol object at 0x0000023FFC2BBD80>,Salt: HCl,,1,0.6,MEDIUM
0,0,439941938,1,Specs,AH-487/42143307,"N-(2,3-dihydro-1,4-benzodioxin-6-yl)-10-phenyl-9-azatetracyclo[10.2.1.0~2,11~.0~3,8~]pentadeca-3,5,7-triene-5-carboxamide
AH-487/42143307",AH-487/42143307,http://www.specs.net,http://www.specs.net/enter.php?specsid=AH-487/42143307,2948320  1,"1
3",439941938,<rdkit.Chem.rdchem.Mol object at 0x0000023FFC2BBDF0>,,,1,0.67,MEDIUM
0,0,439941937,1,Specs,AG-690/37071347,"4-methyl-2-(4-morpholinylmethyl)-5-(phenoxymethyl)-2,4-dihydro-3H-1,2,4-triazole-3-thione
AG-690/37071347",AG-690/37071347,http://www.specs.net,http://www.specs.net/enter.php?specsid=AG-690/37071347,797373  1,"1
3",439941937,<rdkit.Chem.rdchem.Mol object at 0x0000023FFC2BBE60>,,,1,0.83,HIGH
0,0,439941936,1,Specs,AG-690/36986073,"5-(4-methoxyphenyl)-4-phenyl-2-(1-piperidinylmethyl)-2,4-dihydro-3H-1,2,4-triazole-3-thione
AG-690/36986073",AG-690/36986073,http://www.specs.net,http://www.specs.net/enter.php?specsid=AG-690/36986073,1104787  1,"1
3",439941936,<rdkit.Chem.rdchem.Mol object at 0x0000023FFC2BBED0>,,,1,0.848,HIGH
0,0,439941935,1,Specs,AG-690/36986071,"5-(4-methoxyphenyl)-2-(4-morpholinylmethyl)-4-phenyl-2,4-dihydro-3H-1,2,4-triazole-3-thione
AG-690/36986071",AG-690/36986071,http://www.specs.net,http://www.specs.net/enter.php?specsid=AG-690/36986071,1104786  1,"1
3",439941935,<rdkit.Chem.rdchem.Mol object at 0x0000023FFC2BBF40>,,,1,0.83,HIGH
0,0,439941934,1,Specs,AG-690/36986067,"2-(azepan-1-ylmethyl)-5-(4-methoxyphenyl)-4-phenyl-2,4-dihydro-3H-1,2,4-triazole-3-thione
AG-690/36986067",AG-690/36986067,http://www.specs.net,http://www.specs.net/enter.php?specsid=AG-690/36986067,1004774  1,"1
3",439941934,<rdkit.Chem.rdchem.Mol object at 0x0000023FFC2F8040>,,,1,0.848,HIGH
